Timestamp,PID,Name,CPU (%),Memory (GB),LLM Model,Prompt Index
2025-04-08 21:52:35,2368,ollama.exe,1.1,0.035556793212890625,llama2,1
2025-04-08 21:52:35,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:35,13548,ollama.exe,6.9,2.220813751220703,llama2,1
2025-04-08 21:52:36,2368,ollama.exe,0.0,0.035556793212890625,llama2,1
2025-04-08 21:52:36,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:37,13548,ollama.exe,11.4,2.400501251220703,llama2,1
2025-04-08 21:52:38,2368,ollama.exe,0.0,0.035556793212890625,llama2,1
2025-04-08 21:52:38,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:38,13548,ollama.exe,7.9,2.5389366149902344,llama2,1
2025-04-08 21:52:39,2368,ollama.exe,0.0,0.035556793212890625,llama2,1
2025-04-08 21:52:39,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:39,13548,ollama.exe,11.4,2.6950111389160156,llama2,1
2025-04-08 21:52:40,2368,ollama.exe,0.0,0.035556793212890625,llama2,1
2025-04-08 21:52:41,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:41,13548,ollama.exe,10.2,2.8483352661132812,llama2,1
2025-04-08 21:52:42,2368,ollama.exe,0.0,0.035556793212890625,llama2,1
2025-04-08 21:52:42,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:42,13548,ollama.exe,3.4,3.0131912231445312,llama2,1
2025-04-08 21:52:43,2368,ollama.exe,0.0,0.035556793212890625,llama2,1
2025-04-08 21:52:43,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:43,13548,ollama.exe,11.5,3.1664772033691406,llama2,1
2025-04-08 21:52:45,2368,ollama.exe,0.0,0.03556060791015625,llama2,1
2025-04-08 21:52:45,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:45,13548,ollama.exe,10.3,3.3313369750976562,llama2,1
2025-04-08 21:52:46,2368,ollama.exe,2.3,0.035602569580078125,llama2,1
2025-04-08 21:52:46,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:46,13548,ollama.exe,11.6,3.4610443115234375,llama2,1
2025-04-08 21:52:47,2368,ollama.exe,0.0,0.035602569580078125,llama2,1
2025-04-08 21:52:48,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:52:48,13548,ollama.exe,30.1,4.4445343017578125,llama2,1
2025-04-08 21:53:19,2368,ollama.exe,1.1,0.0357818603515625,llama2,1
2025-04-08 21:53:24,11632,ollama app.exe,0.0,0.0237274169921875,llama2,1
2025-04-08 21:53:25,13548,ollama.exe,563.0,7.6078033447265625,llama2,1
2025-04-08 21:53:31,2368,ollama.exe,0.6,0.035858154296875,llama2,1
2025-04-08 21:53:42,11632,ollama app.exe,0.0,0.02375030517578125,llama2,1
2025-04-08 21:53:44,13548,ollama.exe,560.4,7.607810974121094,llama2,1
2025-04-08 21:53:50,2368,ollama.exe,0.0,0.035861968994140625,llama2,1
2025-04-08 21:53:54,11632,ollama app.exe,0.0,0.02375030517578125,llama2,1
2025-04-08 21:53:56,13548,ollama.exe,548.1,7.607810974121094,llama2,1
2025-04-08 21:54:00,2368,ollama.exe,0.0,0.03586578369140625,llama2,1
2025-04-08 21:54:05,11632,ollama app.exe,0.0,0.02375030517578125,llama2,1
2025-04-08 21:54:07,13548,ollama.exe,564.9,7.607810974121094,llama2,1
2025-04-08 21:54:10,2368,ollama.exe,0.0,0.035869598388671875,llama2,1
2025-04-08 21:54:15,11632,ollama app.exe,0.0,0.02375030517578125,llama2,1
2025-04-08 21:54:19,13548,ollama.exe,565.7,7.607810974121094,llama2,1
2025-04-08 21:54:22,2368,ollama.exe,0.1,0.035888671875,llama2,1
2025-04-08 21:54:26,11632,ollama app.exe,0.0,0.02375030517578125,llama2,2
2025-04-08 21:54:26,13548,ollama.exe,577.2,7.6077423095703125,llama2,2
2025-04-08 21:54:43,2368,ollama.exe,0.3,0.03682708740234375,llama2,2
2025-04-08 21:54:56,11632,ollama app.exe,0.0,0.02375030517578125,llama2,2
2025-04-08 21:54:59,13548,ollama.exe,577.3,7.608371734619141,llama2,2
2025-04-08 21:55:05,2368,ollama.exe,0.0,0.03682708740234375,llama2,2
2025-04-08 21:55:24,11632,ollama app.exe,0.0,0.02375030517578125,llama2,2
2025-04-08 21:55:25,13548,ollama.exe,536.6,7.6083831787109375,llama2,2
2025-04-08 21:55:34,2368,ollama.exe,0.0,0.03682708740234375,llama2,2
2025-04-08 21:55:36,11632,ollama app.exe,0.0,0.02375030517578125,llama2,2
2025-04-08 21:55:36,13548,ollama.exe,571.4,7.6083831787109375,llama2,2
2025-04-08 21:55:43,2368,ollama.exe,0.0,0.03682708740234375,llama2,2
2025-04-08 21:55:44,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:55:44,13548,ollama.exe,531.1,7.6083831787109375,llama2,2
2025-04-08 21:55:52,2368,ollama.exe,0.0,0.03682708740234375,llama2,2
2025-04-08 21:55:55,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:55:55,13548,ollama.exe,574.5,7.6083831787109375,llama2,2
2025-04-08 21:56:04,2368,ollama.exe,0.0,0.03679656982421875,llama2,2
2025-04-08 21:56:12,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:56:14,13548,ollama.exe,557.5,7.608386993408203,llama2,2
2025-04-08 21:56:31,2368,ollama.exe,0.1,0.036029815673828125,llama2,2
2025-04-08 21:56:38,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:56:38,13548,ollama.exe,559.0,7.608245849609375,llama2,2
2025-04-08 21:56:40,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:56:40,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:56:40,13548,ollama.exe,489.5,7.608249664306641,llama2,2
2025-04-08 21:56:43,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:56:45,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:56:45,13548,ollama.exe,481.1,7.608249664306641,llama2,2
2025-04-08 21:56:54,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:00,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:01,13548,ollama.exe,578.2,7.608245849609375,llama2,2
2025-04-08 21:57:06,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:07,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:07,13548,ollama.exe,573.9,7.608253479003906,llama2,2
2025-04-08 21:57:15,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:15,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:16,13548,ollama.exe,535.5,7.608253479003906,llama2,2
2025-04-08 21:57:17,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:17,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:18,13548,ollama.exe,539.8,7.60833740234375,llama2,2
2025-04-08 21:57:21,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:21,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:21,13548,ollama.exe,546.5,7.608329772949219,llama2,2
2025-04-08 21:57:38,2368,ollama.exe,0.1,0.036029815673828125,llama2,2
2025-04-08 21:57:49,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:51,13548,ollama.exe,568.0,7.60833740234375,llama2,2
2025-04-08 21:57:56,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:57,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:57,13548,ollama.exe,557.5,7.60833740234375,llama2,2
2025-04-08 21:57:58,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:57:58,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:57:58,13548,ollama.exe,491.1,7.60833740234375,llama2,2
2025-04-08 21:58:00,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:58:00,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:58:00,13548,ollama.exe,442.6,7.60833740234375,llama2,2
2025-04-08 21:58:11,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:58:14,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:58:14,13548,ollama.exe,541.4,7.60833740234375,llama2,2
2025-04-08 21:58:22,2368,ollama.exe,0.0,0.036029815673828125,llama2,2
2025-04-08 21:58:22,11632,ollama app.exe,0.2,0.023731231689453125,llama2,2
2025-04-08 21:58:22,13548,ollama.exe,558.7,7.60833740234375,llama2,2
2025-04-08 21:58:27,2368,ollama.exe,0.3,0.036029815673828125,llama2,2
2025-04-08 21:58:30,11632,ollama app.exe,0.0,0.023731231689453125,llama2,2
2025-04-08 21:58:30,13548,ollama.exe,574.9,7.60833740234375,llama2,2
2025-04-08 21:58:32,2368,ollama.exe,0.3,0.035003662109375,llama2,2
2025-04-08 21:58:41,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:58:42,13548,ollama.exe,518.2,7.6084136962890625,llama2,2
2025-04-08 21:58:52,2368,ollama.exe,0.0,0.035003662109375,llama2,2
2025-04-08 21:58:52,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:58:52,13548,ollama.exe,508.2,7.608417510986328,llama2,2
2025-04-08 21:58:56,2368,ollama.exe,0.0,0.035003662109375,llama2,2
2025-04-08 21:59:00,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:00,13548,ollama.exe,529.9,7.6083831787109375,llama2,2
2025-04-08 21:59:04,2368,ollama.exe,0.0,0.035003662109375,llama2,2
2025-04-08 21:59:04,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:04,13548,ollama.exe,564.0,7.608379364013672,llama2,2
2025-04-08 21:59:05,2368,ollama.exe,0.0,0.035003662109375,llama2,2
2025-04-08 21:59:06,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:06,13548,ollama.exe,546.8,7.6083831787109375,llama2,2
2025-04-08 21:59:09,2368,ollama.exe,0.0,0.035003662109375,llama2,2
2025-04-08 21:59:09,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:09,13548,ollama.exe,555.2,7.6083831787109375,llama2,2
2025-04-08 21:59:10,2368,ollama.exe,0.0,0.035003662109375,llama2,2
2025-04-08 21:59:10,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:10,13548,ollama.exe,539.3,7.608379364013672,llama2,2
2025-04-08 21:59:14,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:14,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:15,13548,ollama.exe,479.1,7.6083831787109375,llama2,2
2025-04-08 21:59:18,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:18,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:18,13548,ollama.exe,560.9,7.608379364013672,llama2,2
2025-04-08 21:59:22,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:22,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:22,13548,ollama.exe,550.0,7.6083831787109375,llama2,2
2025-04-08 21:59:23,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:26,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:30,13548,ollama.exe,508.4,7.6083831787109375,llama2,2
2025-04-08 21:59:38,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:39,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:39,13548,ollama.exe,573.4,7.608390808105469,llama2,2
2025-04-08 21:59:40,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:41,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:41,13548,ollama.exe,460.7,7.608386993408203,llama2,2
2025-04-08 21:59:44,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:45,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:45,13548,ollama.exe,495.9,7.608390808105469,llama2,2
2025-04-08 21:59:48,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:48,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:49,13548,ollama.exe,559.2,7.6083831787109375,llama2,2
2025-04-08 21:59:52,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:52,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:52,13548,ollama.exe,558.2,7.608386993408203,llama2,2
2025-04-08 21:59:54,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:54,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:54,13548,ollama.exe,538.6,7.608386993408203,llama2,2
2025-04-08 21:59:57,2368,ollama.exe,0.0,0.0350341796875,llama2,2
2025-04-08 21:59:57,11632,ollama app.exe,0.0,0.023754119873046875,llama2,2
2025-04-08 21:59:57,13548,ollama.exe,564.5,7.608386993408203,llama2,2
2025-04-08 22:00:16,2368,ollama.exe,0.4,0.0365753173828125,llama2,3
2025-04-08 22:00:19,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:00:30,13548,ollama.exe,560.0,7.6083221435546875,llama2,3
2025-04-08 22:00:38,2368,ollama.exe,0.1,0.0365447998046875,llama2,3
2025-04-08 22:00:38,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:00:39,13548,ollama.exe,548.3,7.6083984375,llama2,3
2025-04-08 22:00:45,2368,ollama.exe,0.0,0.0365447998046875,llama2,3
2025-04-08 22:00:46,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:00:46,13548,ollama.exe,532.0,7.608390808105469,llama2,3
2025-04-08 22:00:51,2368,ollama.exe,0.0,0.0365447998046875,llama2,3
2025-04-08 22:00:59,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:00:59,13548,ollama.exe,574.4,7.608406066894531,llama2,3
2025-04-08 22:01:16,2368,ollama.exe,0.2,0.0365447998046875,llama2,3
2025-04-08 22:01:29,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:01:29,13548,ollama.exe,552.4,7.608409881591797,llama2,3
2025-04-08 22:01:30,2368,ollama.exe,0.0,0.0365447998046875,llama2,3
2025-04-08 22:01:30,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:01:30,13548,ollama.exe,493.9,7.608409881591797,llama2,3
2025-04-08 22:01:38,2368,ollama.exe,0.0,0.0365447998046875,llama2,3
2025-04-08 22:01:43,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:01:43,13548,ollama.exe,541.2,7.608409881591797,llama2,3
2025-04-08 22:01:44,2368,ollama.exe,0.0,0.0365447998046875,llama2,3
2025-04-08 22:01:44,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:01:44,13548,ollama.exe,555.1,7.608409881591797,llama2,3
2025-04-08 22:01:49,2368,ollama.exe,0.0,0.0365447998046875,llama2,3
2025-04-08 22:01:57,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:01:59,13548,ollama.exe,571.0,7.608409881591797,llama2,3
2025-04-08 22:02:08,2368,ollama.exe,0.1,0.0360260009765625,llama2,3
2025-04-08 22:02:09,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:02:09,13548,ollama.exe,543.6,7.608409881591797,llama2,3
2025-04-08 22:02:14,2368,ollama.exe,0.0,0.0360260009765625,llama2,3
2025-04-08 22:02:19,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:02:20,13548,ollama.exe,547.2,7.608421325683594,llama2,3
2025-04-08 22:02:26,2368,ollama.exe,0.0,0.0360260009765625,llama2,3
2025-04-08 22:02:34,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:02:35,13548,ollama.exe,574.0,7.608348846435547,llama2,3
2025-04-08 22:02:41,2368,ollama.exe,0.0,0.0360260009765625,llama2,3
2025-04-08 22:02:42,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:02:42,13548,ollama.exe,573.4,7.608425140380859,llama2,3
2025-04-08 22:02:43,2368,ollama.exe,0.0,0.0360260009765625,llama2,3
2025-04-08 22:02:43,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:02:43,13548,ollama.exe,551.0,7.608421325683594,llama2,3
2025-04-08 22:02:49,2368,ollama.exe,0.0,0.0360260009765625,llama2,3
2025-04-08 22:02:55,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:02:57,13548,ollama.exe,545.5,7.608425140380859,llama2,3
2025-04-08 22:03:01,2368,ollama.exe,0.1,0.0360260009765625,llama2,3
2025-04-08 22:03:01,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:01,13548,ollama.exe,521.1,7.608421325683594,llama2,3
2025-04-08 22:03:04,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:04,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:04,13548,ollama.exe,565.1,7.608425140380859,llama2,3
2025-04-08 22:03:09,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:09,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:09,13548,ollama.exe,504.1,7.608417510986328,llama2,3
2025-04-08 22:03:15,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:21,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:21,13548,ollama.exe,549.5,7.608425140380859,llama2,3
2025-04-08 22:03:23,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:30,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:30,13548,ollama.exe,541.5,7.608409881591797,llama2,3
2025-04-08 22:03:33,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:42,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:43,13548,ollama.exe,551.9,7.608409881591797,llama2,3
2025-04-08 22:03:49,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:49,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:49,13548,ollama.exe,573.4,7.608406066894531,llama2,3
2025-04-08 22:03:53,2368,ollama.exe,0.0,0.03603363037109375,llama2,3
2025-04-08 22:03:53,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:03:57,13548,ollama.exe,534.7,7.608406066894531,llama2,3
2025-04-08 22:04:03,2368,ollama.exe,0.0,0.036041259765625,llama2,3
2025-04-08 22:04:03,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:03,13548,ollama.exe,527.1,7.608409881591797,llama2,3
2025-04-08 22:04:05,2368,ollama.exe,2.9,0.03485870361328125,llama2,3
2025-04-08 22:04:05,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:05,13548,ollama.exe,557.4,7.608409881591797,llama2,3
2025-04-08 22:04:08,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:04:08,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:08,13548,ollama.exe,567.5,7.608406066894531,llama2,3
2025-04-08 22:04:15,2368,ollama.exe,0.2,0.03485870361328125,llama2,3
2025-04-08 22:04:19,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:20,13548,ollama.exe,572.0,7.608406066894531,llama2,3
2025-04-08 22:04:25,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:04:30,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:30,13548,ollama.exe,547.4,7.608409881591797,llama2,3
2025-04-08 22:04:41,2368,ollama.exe,0.1,0.03485870361328125,llama2,3
2025-04-08 22:04:41,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:41,13548,ollama.exe,549.1,7.608406066894531,llama2,3
2025-04-08 22:04:52,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:04:53,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:04:53,13548,ollama.exe,579.4,7.608409881591797,llama2,3
2025-04-08 22:05:00,2368,ollama.exe,0.2,0.03485870361328125,llama2,3
2025-04-08 22:05:01,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:05:01,13548,ollama.exe,577.1,7.608409881591797,llama2,3
2025-04-08 22:05:03,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:05:03,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:05:03,13548,ollama.exe,482.2,7.608409881591797,llama2,3
2025-04-08 22:05:09,2368,ollama.exe,0.2,0.03485870361328125,llama2,3
2025-04-08 22:05:10,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:05:10,13548,ollama.exe,546.5,7.608409881591797,llama2,3
2025-04-08 22:05:11,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:05:11,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:05:11,13548,ollama.exe,483.9,7.608409881591797,llama2,3
2025-04-08 22:05:14,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:05:14,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
2025-04-08 22:05:14,13548,ollama.exe,569.6,7.608406066894531,llama2,3
2025-04-08 22:05:18,2368,ollama.exe,0.0,0.03485870361328125,llama2,3
2025-04-08 22:05:21,11632,ollama app.exe,0.0,0.02374267578125,llama2,3
